Date,AAPL,AI,AMAT,AMD,AMZN,ASML,BBAI,CEG,COIN,COPX,DELL,FCX,GLD,GOOGL,HPE,INTC,IREN,LIT,LRCX,META,MSFT,MSTR,MU,NEE,NRG,NVDA,OKLO,PLTR,SLV,SMCI,SOUN,SPY,TSM,VST
2020-07-20,95.32022094726562,,60.5731086730957,57.459999084472656,159.8419952392578,372.27783203125,,,,17.66314125061035,28.42733764648437,12.538147926330566,170.94000244140625,77.60562896728516,8.0542573928833,54.511749267578125,,35.00099563598633,33.28152847290039,243.717529296875,201.56007385253903,12.050999641418455,49.96543502807617,59.36301040649414,28.25216484069824,10.47504425048828,,,18.530000686645508,2.865000009536743,,300.2581481933594,60.936031341552734,16.926992416381836
2020-07-21,94.00462341308594,,60.6491584777832,57.0,156.9145050048828,364.9935302734375,,,,17.73351287841797,28.246919631958008,12.491466522216797,173.0,77.21259307861328,8.147027969360352,54.110595703125,,35.00099563598633,33.58917236328125,240.072998046875,198.84527587890625,12.104000091552734,50.26789855957031,59.795806884765625,28.34515380859375,10.293416023254396,,,19.670000076293945,2.809000015258789,,300.8969421386719,61.77416229248047,17.05106544494629
2020-07-22,94.26872253417967,,61.038856506347656,61.790000915527344,154.99549865722656,373.3428649902344,,,,17.883052825927734,28.57074546813965,12.715529441833496,175.6300048828125,77.65574645996094,8.222932815551758,54.42260360717773,,35.00099563598633,34.05393981933594,238.2060546875,201.70291137695312,12.121000289916992,50.39474105834961,60.68085479736328,28.395875930786133,10.403286933898926,,,21.440000534057617,2.796999931335449,,302.6096496582031,62.43007659912109,17.29920768737793
2020-07-23,89.97794342041016,,60.47807312011719,59.56999969482422,149.32749938964844,365.3834838867187,,,,17.84786605834961,28.459716796875,12.435452461242676,177.17999267578125,75.26879119873047,8.281970024108887,53.84315872192383,,35.08750915527344,33.3821907043457,230.9864654541016,192.9299163818359,11.97599983215332,51.36067962646485,60.79986572265625,28.0915470123291,10.095341682434082,,,21.030000686645508,2.76200008392334,,298.9989624023437,61.37333297729492,16.980165481567383
2020-07-24,89.75505065917969,,57.61716079711914,69.4000015258789,150.44549560546875,349.64520263671875,,,,17.619163513183594,28.12664031982422,12.24873161315918,178.6999969482422,74.8449935913086,8.113293647766113,45.09809875488281,,33.5494270324707,32.52604293823242,229.1096038818359,191.74874877929688,11.69499969482422,48.80435943603515,60.64406204223633,28.90309333801269,10.159869194030762,,,21.209999084472656,2.7170000076293945,,297.0732727050781,67.32209014892578,16.732019424438477
2020-07-27,91.88224029541016,,59.88878631591797,68.97000122070312,152.760498046875,363.0536193847656,,,,18.120555877685547,28.200654983520508,12.659512519836426,182.22999572753903,75.89801788330078,8.222932815551758,44.18882751464844,,33.7416877746582,33.68889617919922,231.88023376464844,194.1777801513672,11.765999794006348,50.336212158203125,60.077125549316406,28.522686004638672,10.38609790802002,,,22.82999992370605,2.845999956130981,,299.23974609375,75.83983612060547,16.12938690185547
2020-07-28,90.37286376953124,,59.21395111083984,67.61000061035156,150.01649475097656,357.8994140625,,,,17.953426361083984,27.465112686157227,12.351428985595703,183.75,74.61869812011719,7.995219707489014,43.89466094970703,,33.80897521972656,32.82804107666016,228.5236968994141,192.43458557128903,11.781000137329102,48.87265396118164,60.598609924316406,28.522686004638672,10.180797576904297,,,22.770000457763672,2.813999891281128,,297.34185791015625,70.07325744628906,16.342079162597656
2020-07-29,92.10514068603516,,60.11690521240234,76.08999633789062,151.67649841308594,346.7352905273437,,,,18.0325927734375,27.613142013549805,12.41677951812744,185.1300048828125,75.60426330566406,8.189199447631836,42.8516731262207,,34.51073455810547,33.947635650634766,231.6717071533203,194.37779235839844,12.27400016784668,49.16536712646485,60.90156936645508,28.43814849853516,10.429950714111328,,,22.56999969482422,2.9579999446868896,,300.99871826171875,75.31147003173828,16.723161697387695
2020-07-30,93.21965789794922,,61.22894287109375,78.19999694824219,152.593994140625,344.93798828125,,,,17.52239990234375,27.367958068847656,12.080686569213867,183.7599945068359,76.34168243408203,8.113293647766113,42.78036117553711,,34.22233581542969,35.61381912231445,232.8733062744141,194.22540283203125,12.21500015258789,49.5068588256836,61.096317291259766,28.615673065185547,10.577943801879885,,,21.76000022888184,2.9730000495910645,,299.9248046875,72.81534576416016,16.661121368408203
2020-07-31,102.97869110107422,,61.14339065551758,77.43000030517578,158.23399353027344,336.3699645996094,,,,17.4432373046875,27.67790985107422,12.062016487121582,185.42999267578125,73.83959197998047,8.324140548706055,42.548583984375,,34.52034378051758,35.48399353027344,251.91033935546875,195.28273010253903,12.392000198364258,48.8433837890625,60.74145126342773,28.83743667602539,10.578692436218262,,,22.64999961853028,3.0309998989105225,,302.2948913574219,71.86793518066406,16.53704833984375
2020-08-03,105.5735092163086,,61.78972244262695,77.66999816894531,155.59449768066406,348.62762451171875,,,,17.70712661743164,27.978605270385746,12.230062484741213,185.63999938964844,73.58203887939453,8.3410062789917,43.05669784545898,,36.05842208862305,35.88384246826172,250.21218872070312,206.26565551757807,12.366000175476074,49.16536712646485,60.06846618652344,28.547447204589844,10.972847938537598,,,22.739999771118164,3.0309998989105225,,304.3965148925781,71.92256927490234,16.62567138671875
2020-08-04,106.27853393554688,,61.63764953613281,85.04000091552734,156.94149780273438,352.1652526855469,,,,17.94462776184082,27.90458869934082,12.090022087097168,189.58999633789065,73.11257934570312,8.400042533874512,43.79660034179688,,36.0872688293457,36.21783065795898,248.09695434570312,203.1698303222656,12.33199977874756,50.053253173828125,61.6827392578125,29.02507972717285,11.189608573913574,,,24.25,3.032999992370605,,305.5722045898437,73.05220794677734,16.62567138671875
